Task ID,Message Type,Req. Timestamp,Method,URL,Code,Reason,RTT,Size Req. Header,Size Req. Body,Size Resp. Header,Size Resp. Body,Highest Alert,State,Payloads
21,Fuzzed,Tue Sep 05 14:48:04 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,1000,743,0,130,11358,,Reflected,[21]
17,Fuzzed,Tue Sep 05 14:48:04 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,1962,743,0,130,11358,,Reflected,[17]
24,Fuzzed,Tue Sep 05 14:48:05 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,822,743,0,130,11358,,,[24]
25,Fuzzed,Tue Sep 05 14:48:05 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,818,743,0,130,11358,,Reflected,[25]
27,Fuzzed,Tue Sep 05 14:48:05 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,863,743,0,130,11358,,,[27]
26,Fuzzed,Tue Sep 05 14:48:05 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,905,743,0,130,11358,,Reflected,[26]
28,Fuzzed,Tue Sep 05 14:48:05 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,997,743,0,130,11358,,Reflected,[28]
29,Fuzzed,Tue Sep 05 14:48:05 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,964,743,0,130,11358,,Reflected,[29]
30,Fuzzed,Tue Sep 05 14:48:06 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,708,743,0,130,11358,,Reflected,[30]
20,Fuzzed,Tue Sep 05 14:48:04 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,5805,743,0,130,11358,,Reflected,[20]
